chat_id;user_id;message;extraversion_pole;context_0;context_1;context_2;distractor_1;distractor_2
2126CEFC-9F96-4E80-913A-707376E5CE17;speaker1;Am Anfang ist es auch sehr schwer gute Rezepte zu finden oder generell herauszufinden, welche Lebensmittel man verzehren darf, aber wenn man sich damit mal auseinander gesetzt hat, bekommt man ein Gefühl dafür, wobei sich auch gerne mal die Zutatenlisten ändern . Wenn du zu Fuß zur Arbeit gehst, kann sie ja nicht all zu weit entfernt sein oder?;extrovert;Mal mit dem Fahrrad, mal zu Fuß und mal auch mit dem Auto  wenn es schnell gehen muss . Ja, das sehe ich genauso. Aber reden kann man ja darüber .;Ach nein, eigentlich ist mir die Ernähung von anderen ziemlich egal, solange man meine Ernährung nicht kritisiert.;Und ich finde es so schwer, gute Rezepte zu finden. Aber gut, wenn ich ehrlich bin, habe ich auch noch nie äußerst lange danach gesucht. Ich bräuchte einen Personal Veganer Trainer, denke ich.;Das tur mir leid.;Ich bin vegan.
2126CEFC-9F96-4E80-913A-707376E5CE17;speaker2;Ok, gut zu wissen, dass auch andere es nicht so leicht finden, gute Rezepte zu finden .  Meine bis jetzt beste Entdeckung Soja Geschnetzeltes.;extrovert;Am Anfang ist es auch sehr schwer gute Rezepte zu finden oder generell herauszufinden, welche Lebensmittel man verzehren darf, aber wenn man sich damit mal auseinander gesetzt hat, bekommt man ein Gefühl dafür, wobei sich auch gerne mal die Zutatenlisten ändern . Wenn du zu Fuß zur Arbeit gehst, kann sie ja nicht all zu weit entfernt sein oder?;Mal mit dem Fahrrad, mal zu Fuß und mal auch mit dem Auto  wenn es schnell gehen muss . Ja, das sehe ich genauso. Aber reden kann man ja darüber .;Ach nein, eigentlich ist mir die Ernähung von anderen ziemlich egal, solange man meine Ernährung nicht kritisiert.;Wie meinst du das?;Was ist dein Hobby?
2126CEFC-9F96-4E80-913A-707376E5CE17;speaker1;So wie richtiges Geschnetzeltes in einer Sahne Sauce? war glaube ich so bei Geschnetzeltem. Chili kann man auch sehr gut vegan machen.;extrovert;Ok, gut zu wissen, dass auch andere es nicht so leicht finden, gute Rezepte zu finden .  Meine bis jetzt beste Entdeckung Soja Geschnetzeltes.;Am Anfang ist es auch sehr schwer gute Rezepte zu finden oder generell herauszufinden, welche Lebensmittel man verzehren darf, aber wenn man sich damit mal auseinander gesetzt hat, bekommt man ein Gefühl dafür, wobei sich auch gerne mal die Zutatenlisten ändern . Wenn du zu Fuß zur Arbeit gehst, kann sie ja nicht all zu weit entfernt sein oder?;Mal mit dem Fahrrad, mal zu Fuß und mal auch mit dem Auto  wenn es schnell gehen muss . Ja, das sehe ich genauso. Aber reden kann man ja darüber .;Das hab ich nicht verstanden.;Wie meinst du das?
2126CEFC-9F96-4E80-913A-707376E5CE17;speaker2;Nein, nein, ganz normal Spaghetti Bolognese mit Tomatensoße  und natürlich ohne Fleisch . Ok, für Chili suche ich mir dann mal ein Rezept.;extrovert;So wie richtiges Geschnetzeltes in einer Sahne Sauce? war glaube ich so bei Geschnetzeltem. Chili kann man auch sehr gut vegan machen.;Ok, gut zu wissen, dass auch andere es nicht so leicht finden, gute Rezepte zu finden .  Meine bis jetzt beste Entdeckung Soja Geschnetzeltes.;Am Anfang ist es auch sehr schwer gute Rezepte zu finden oder generell herauszufinden, welche Lebensmittel man verzehren darf, aber wenn man sich damit mal auseinander gesetzt hat, bekommt man ein Gefühl dafür, wobei sich auch gerne mal die Zutatenlisten ändern . Wenn du zu Fuß zur Arbeit gehst, kann sie ja nicht all zu weit entfernt sein oder?;Ich mag Suppe.;Ich bin vegan.
2126CEFC-9F96-4E80-913A-707376E5CE17;speaker1;In die Bolognese Sauce passen auch gut Möhren und ein kleines Stück Sellerie .;extrovert;Nein, nein, ganz normal Spaghetti Bolognese mit Tomatensoße  und natürlich ohne Fleisch . Ok, für Chili suche ich mir dann mal ein Rezept.;So wie richtiges Geschnetzeltes in einer Sahne Sauce? war glaube ich so bei Geschnetzeltem. Chili kann man auch sehr gut vegan machen.;Ok, gut zu wissen, dass auch andere es nicht so leicht finden, gute Rezepte zu finden .  Meine bis jetzt beste Entdeckung Soja Geschnetzeltes.;Was ist dein Hobby?;Ich mag Suppe.
2126CEFC-9F96-4E80-913A-707376E5CE17;speaker2;Oh ja, das stimmt. Gute Idee. ;extrovert;In die Bolognese Sauce passen auch gut Möhren und ein kleines Stück Sellerie .;Nein, nein, ganz normal Spaghetti Bolognese mit Tomatensoße  und natürlich ohne Fleisch . Ok, für Chili suche ich mir dann mal ein Rezept.;So wie richtiges Geschnetzeltes in einer Sahne Sauce? war glaube ich so bei Geschnetzeltem. Chili kann man auch sehr gut vegan machen.;Das hab ich nicht verstanden.;Das hab ich nicht verstanden.
2126CEFC-9F96-4E80-913A-707376E5CE17;speaker1;Du könntest dir einfach ein echtes Chli Rezept raussuchen und da dann einfach das Hack ersetzen oder auch einfach weglassen  was dir lieber ist.;extrovert;Oh ja, das stimmt. Gute Idee. ;In die Bolognese Sauce passen auch gut Möhren und ein kleines Stück Sellerie .;Nein, nein, ganz normal Spaghetti Bolognese mit Tomatensoße  und natürlich ohne Fleisch . Ok, für Chili suche ich mir dann mal ein Rezept.;Das tur mir leid.;Was hast du morgen so vor?
2126CEFC-9F96-4E80-913A-707376E5CE17;speaker2;Wird das nächste Mal direkt umgesetzt. ;extrovert;Du könntest dir einfach ein echtes Chli Rezept raussuchen und da dann einfach das Hack ersetzen oder auch einfach weglassen  was dir lieber ist.;Oh ja, das stimmt. Gute Idee. ;In die Bolognese Sauce passen auch gut Möhren und ein kleines Stück Sellerie .;Wie meinst du das?;Was hast du morgen so vor?
2126CEFC-9F96-4E80-913A-707376E5CE17;speaker1;Paprika passt auch noch, je nachdem was man noch so für Reste hat.;extrovert;Wird das nächste Mal direkt umgesetzt. ;Du könntest dir einfach ein echtes Chli Rezept raussuchen und da dann einfach das Hack ersetzen oder auch einfach weglassen  was dir lieber ist.;Oh ja, das stimmt. Gute Idee. ;Das tur mir leid.;Was ist dein Hobby?
2126CEFC-9F96-4E80-913A-707376E5CE17;speaker2;Dann werde ich das Hack wieder durch Soja Geschnetzeltes ersetzen.;extrovert;Paprika passt auch noch, je nachdem was man noch so für Reste hat.;Wird das nächste Mal direkt umgesetzt. ;Du könntest dir einfach ein echtes Chli Rezept raussuchen und da dann einfach das Hack ersetzen oder auch einfach weglassen  was dir lieber ist.;Ich mag Suppe.;Ich bin vegan.
2126CEFC-9F96-4E80-913A-707376E5CE17;speaker1;Von all dem Gerede über Essen bekomme ich so langsam Hunger.;extrovert;Dann werde ich das Hack wieder durch Soja Geschnetzeltes ersetzen.;Paprika passt auch noch, je nachdem was man noch so für Reste hat.;Wird das nächste Mal direkt umgesetzt. ;Das hab ich nicht verstanden.;Was ist dein Lieblingsessen?
2126CEFC-9F96-4E80-913A-707376E5CE17;speaker2;Total! Ich auch.  Und? Weißt du schon, was du heute essen wirst?;extrovert;Von all dem Gerede über Essen bekomme ich so langsam Hunger.;Dann werde ich das Hack wieder durch Soja Geschnetzeltes ersetzen.;Paprika passt auch noch, je nachdem was man noch so für Reste hat.;Super cool!;Das hab ich nicht verstanden.
2126CEFC-9F96-4E80-913A-707376E5CE17;speaker1;Alles klar, dann noch einen schönen Abend .;extrovert;Total! Ich auch.  Und? Weißt du schon, was du heute essen wirst?;Von all dem Gerede über Essen bekomme ich so langsam Hunger.;Dann werde ich das Hack wieder durch Soja Geschnetzeltes ersetzen.;Was ist dein Hobby?;Ich bin vegan.
214CFEF9-182D-44B8-AAD4-36965B2B26A9;speaker1;Hallo?;introvert;Hi!;Hallo;Hi;Wie meinst du das?;Ich bin vegan.
214CFEF9-182D-44B8-AAD4-36965B2B26A9;speaker2;Hi! Wie war dein Wochenende?;extrovert;Hallo?;Hallo;Hi;Wie meinst du das?;Ich mag Suppe.
214CFEF9-182D-44B8-AAD4-36965B2B26A9;speaker1;Gut soweit, viel unterwegs gewesen! Und selbst?;introvert;Hi! Wie war dein Wochenende?;Hallo?;Hi;Super cool!;Was ist dein Lieblingsessen?
214CFEF9-182D-44B8-AAD4-36965B2B26A9;speaker2;Ich war bouldern, das war sehr gut. Wo warst du überall?;extrovert;Gut soweit, viel unterwegs gewesen! Und selbst?;Hi! Wie war dein Wochenende?;Hallo?;Ich bin vegan.;Das tur mir leid.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker1;Hi!;extrovert;Hi!;Hallo;Hi;Wie meinst du das?;Super cool!
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker2;Hallo .;extrovert;Hi!;Hallo;Hi;Das hab ich nicht verstanden.;Ich bin vegan.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker1;Wie geht es dir?;extrovert;Hallo .;Hi!;Hi;Wie meinst du das?;Was hast du morgen so vor?
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker2;Ganz gut soweit! Ich bin heute morgen etwas schlecht aus dem Bett gekommen, aber mit zwei Tassen schwarzem Tee ging es dann doch. Und selbst?;extrovert;Wie geht es dir?;Hallo .;Hi!;Was ist dein Hobby?;Was ist dein Lieblingsessen?
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker1;Mir geht es etwas ähnlich. Für mich war es aber der grüne Tee! Ich freue mich immer wieder, andere Tee Coinnosseure kennen zu lernen!;extrovert;Ganz gut soweit! Ich bin heute morgen etwas schlecht aus dem Bett gekommen, aber mit zwei Tassen schwarzem Tee ging es dann doch. Und selbst?;Wie geht es dir?;Hallo .;Was ist dein Lieblingsessen?;Ich mag Suppe.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker2;Ich vergesse so schnell die Teebeutel und das ist schlecht beim Grünen Tee, der wird dann so bitter. Deswegen sind meine Favoriten eignetlich Kräutertees . Haha .;extrovert;Mir geht es etwas ähnlich. Für mich war es aber der grüne Tee! Ich freue mich immer wieder, andere Tee Coinnosseure kennen zu lernen!;Ganz gut soweit! Ich bin heute morgen etwas schlecht aus dem Bett gekommen, aber mit zwei Tassen schwarzem Tee ging es dann doch. Und selbst?;Wie geht es dir?;Was hast du morgen so vor?;Ich mag Suppe.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker1;Die sind auch lecker, machen aber nicht wach .;extrovert;Ich vergesse so schnell die Teebeutel und das ist schlecht beim Grünen Tee, der wird dann so bitter. Deswegen sind meine Favoriten eignetlich Kräutertees . Haha .;Mir geht es etwas ähnlich. Für mich war es aber der grüne Tee! Ich freue mich immer wieder, andere Tee Coinnosseure kennen zu lernen!;Ganz gut soweit! Ich bin heute morgen etwas schlecht aus dem Bett gekommen, aber mit zwei Tassen schwarzem Tee ging es dann doch. Und selbst?;Super cool!;Das tur mir leid.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker2;Das stimmt leider.  Schwarzer Tee ist aber auch super .;extrovert;Die sind auch lecker, machen aber nicht wach .;Ich vergesse so schnell die Teebeutel und das ist schlecht beim Grünen Tee, der wird dann so bitter. Deswegen sind meine Favoriten eignetlich Kräutertees . Haha .;Mir geht es etwas ähnlich. Für mich war es aber der grüne Tee! Ich freue mich immer wieder, andere Tee Coinnosseure kennen zu lernen!;Ich bin vegan.;Ich bin vegan.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker1;Was für welchen trinkst du denn? Earl Grey oder einen anderen?;extrovert;Das stimmt leider.  Schwarzer Tee ist aber auch super .;Die sind auch lecker, machen aber nicht wach .;Ich vergesse so schnell die Teebeutel und das ist schlecht beim Grünen Tee, der wird dann so bitter. Deswegen sind meine Favoriten eignetlich Kräutertees . Haha .;Was ist dein Hobby?;Super cool!
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker2;Zur Zeit Earl Grey. Den haben wir zuhause.;extrovert;Was für welchen trinkst du denn? Earl Grey oder einen anderen?;Das stimmt leider.  Schwarzer Tee ist aber auch super .;Die sind auch lecker, machen aber nicht wach .;Ich mag Suppe.;Ich liebe Eis.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker1;Es gibt tatsächlich auch Earl Green, der schmeckt auch super . Also probierst du immer mal wieder einen anderen?;extrovert;Zur Zeit Earl Grey. Den haben wir zuhause.;Was für welchen trinkst du denn? Earl Grey oder einen anderen?;Das stimmt leider.  Schwarzer Tee ist aber auch super .;Das hab ich nicht verstanden.;Ich liebe Eis.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker2;Oh den kenne ich noch nicht. Ich halte mal danach Ausschau . Genau!;extrovert;Es gibt tatsächlich auch Earl Green, der schmeckt auch super . Also probierst du immer mal wieder einen anderen?;Zur Zeit Earl Grey. Den haben wir zuhause.;Was für welchen trinkst du denn? Earl Grey oder einen anderen?;Was hast du morgen so vor?;Ich liebe Eis.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker1;Finde ich gut . Ich kaufe meinen Tee meistens im Biomarkt, da gibt es immer eine super Auswahl und die haben auch alle viel Geschmack. Den kenne ich glaube ich auch! Das ist auch eine meine Lieblingsmischungen .;extrovert;Oh den kenne ich noch nicht. Ich halte mal danach Ausschau . Genau!;Es gibt tatsächlich auch Earl Green, der schmeckt auch super . Also probierst du immer mal wieder einen anderen?;Zur Zeit Earl Grey. Den haben wir zuhause.;Das tur mir leid.;Was ist dein Lieblingsessen?
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker2;Den trinke ich aber lieber nachmittags, der gibt mir so ein Gefühl von Cafe, weil er etwas besonderer ist. Haha wie lustig! .;extrovert;Finde ich gut . Ich kaufe meinen Tee meistens im Biomarkt, da gibt es immer eine super Auswahl und die haben auch alle viel Geschmack. Den kenne ich glaube ich auch! Das ist auch eine meine Lieblingsmischungen .;Oh den kenne ich noch nicht. Ich halte mal danach Ausschau . Genau!;Es gibt tatsächlich auch Earl Green, der schmeckt auch super . Also probierst du immer mal wieder einen anderen?;Das tur mir leid.;Ich mag Suppe.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker1;Ich habe den abends gerne getrunken, momentan mache ich mir aber öfter auch mal einen richtigen Kakao . Kennst du zufällig diese Elimba Kakao Ritual Kugeln?;extrovert;Den trinke ich aber lieber nachmittags, der gibt mir so ein Gefühl von Cafe, weil er etwas besonderer ist. Haha wie lustig! .;Finde ich gut . Ich kaufe meinen Tee meistens im Biomarkt, da gibt es immer eine super Auswahl und die haben auch alle viel Geschmack. Den kenne ich glaube ich auch! Das ist auch eine meine Lieblingsmischungen .;Oh den kenne ich noch nicht. Ich halte mal danach Ausschau . Genau!;Ich bin vegan.;Das hab ich nicht verstanden.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker2;Nein, davon habe ich noch nicht gehört. Was ist das?;extrovert;Ich habe den abends gerne getrunken, momentan mache ich mir aber öfter auch mal einen richtigen Kakao . Kennst du zufällig diese Elimba Kakao Ritual Kugeln?;Den trinke ich aber lieber nachmittags, der gibt mir so ein Gefühl von Cafe, weil er etwas besonderer ist. Haha wie lustig! .;Finde ich gut . Ich kaufe meinen Tee meistens im Biomarkt, da gibt es immer eine super Auswahl und die haben auch alle viel Geschmack. Den kenne ich glaube ich auch! Das ist auch eine meine Lieblingsmischungen .;Was ist dein Lieblingsessen?;Was ist dein Lieblingsessen?
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker1;Das ist quasi eine Mischungs aus Kakao und je nach Sorte noch mit Chilli oder Kurkuma und Orange, aber zu einer festen Kugel geformt. Die löst man dann in heißem Wasser oder heißer Milch auf und hat einen Kakao. Die sind ziemlich tauer, schmecken aber super . Ich bin voll der Superfood Fan und hole mir sowas ab und zu mal .;extrovert;Nein, davon habe ich noch nicht gehört. Was ist das?;Ich habe den abends gerne getrunken, momentan mache ich mir aber öfter auch mal einen richtigen Kakao . Kennst du zufällig diese Elimba Kakao Ritual Kugeln?;Den trinke ich aber lieber nachmittags, der gibt mir so ein Gefühl von Cafe, weil er etwas besonderer ist. Haha wie lustig! .;Was ist dein Hobby?;Das hab ich nicht verstanden.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker2;Aha, ich kenne nur diese Energy Balls, aber die isst man ja so . Ist das mit Chili wirklich gut?;extrovert;Das ist quasi eine Mischungs aus Kakao und je nach Sorte noch mit Chilli oder Kurkuma und Orange, aber zu einer festen Kugel geformt. Die löst man dann in heißem Wasser oder heißer Milch auf und hat einen Kakao. Die sind ziemlich tauer, schmecken aber super . Ich bin voll der Superfood Fan und hole mir sowas ab und zu mal .;Nein, davon habe ich noch nicht gehört. Was ist das?;Ich habe den abends gerne getrunken, momentan mache ich mir aber öfter auch mal einen richtigen Kakao . Kennst du zufällig diese Elimba Kakao Ritual Kugeln?;Das tur mir leid.;Ich liebe Eis.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker1;Das ist was anderes . ;extrovert;Aha, ich kenne nur diese Energy Balls, aber die isst man ja so . Ist das mit Chili wirklich gut?;Das ist quasi eine Mischungs aus Kakao und je nach Sorte noch mit Chilli oder Kurkuma und Orange, aber zu einer festen Kugel geformt. Die löst man dann in heißem Wasser oder heißer Milch auf und hat einen Kakao. Die sind ziemlich tauer, schmecken aber super . Ich bin voll der Superfood Fan und hole mir sowas ab und zu mal .;Nein, davon habe ich noch nicht gehört. Was ist das?;Das tur mir leid.;Super cool!
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker2;Ich hatte mal einen Tee mit Pfeffer und Chili und der war mir viel zu scharf.;extrovert;Das ist was anderes . ;Aha, ich kenne nur diese Energy Balls, aber die isst man ja so . Ist das mit Chili wirklich gut?;Das ist quasi eine Mischungs aus Kakao und je nach Sorte noch mit Chilli oder Kurkuma und Orange, aber zu einer festen Kugel geformt. Die löst man dann in heißem Wasser oder heißer Milch auf und hat einen Kakao. Die sind ziemlich tauer, schmecken aber super . Ich bin voll der Superfood Fan und hole mir sowas ab und zu mal .;Das tur mir leid.;Ich mag Suppe.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker1;Ja. Das ist dann dunkle Schokolade und etwas herber, aber nicht zu scharf.;extrovert;Ich hatte mal einen Tee mit Pfeffer und Chili und der war mir viel zu scharf.;Das ist was anderes . ;Aha, ich kenne nur diese Energy Balls, aber die isst man ja so . Ist das mit Chili wirklich gut?;Das tur mir leid.;Was hast du morgen so vor?
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker2;Anders ist nicht direkt gut .;extrovert;Ja. Das ist dann dunkle Schokolade und etwas herber, aber nicht zu scharf.;Ich hatte mal einen Tee mit Pfeffer und Chili und der war mir viel zu scharf.;Das ist was anderes . ;Was ist dein Lieblingsessen?;Das tur mir leid.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker1;Bei den Energy Balls kommt es echt immer sehr drauf an. Manche sind mir da zu süß .;extrovert;Anders ist nicht direkt gut .;Ja. Das ist dann dunkle Schokolade und etwas herber, aber nicht zu scharf.;Ich hatte mal einen Tee mit Pfeffer und Chili und der war mir viel zu scharf.;Ich liebe Eis.;Ich bin vegan.
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker2;Ah ja okay, es gibt ja auch dunkle Schokolade mit Chili. Da passt das dann wahrscheinlich besser als nur mit Wasser. ;extrovert;Bei den Energy Balls kommt es echt immer sehr drauf an. Manche sind mir da zu süß .;Anders ist nicht direkt gut .;Ja. Das ist dann dunkle Schokolade und etwas herber, aber nicht zu scharf.;Das tur mir leid.;Wie meinst du das?
29761A3C-BB6A-438B-ACF3-C5853AB4386C;speaker1;Ja, also wenn man das mit Milch macht, schwächt die die Schärfe ja auch noch etwas ab.;extrovert;Ah ja okay, es gibt ja auch dunkle Schokolade mit Chili. Da passt das dann wahrscheinlich besser als nur mit Wasser. ;Bei den Energy Balls kommt es echt immer sehr drauf an. Manche sind mir da zu süß .;Anders ist nicht direkt gut .;Das tur mir leid.;Super cool!
